product_id,name,brand,unit_price,active,updated_at,category.name,category.department,quarantine_reason,order_id,customer_id,order_timestamp,quantity,discount_pct,status
P0308,,,11197.74,,2026-01-02 10:17:00+00:00,,,Invalid quantity or status,O0012729,C02497,2026-01-01 14:17:00+00:00,7.0,0.0,PAID
P0037,,,12823.47,,2026-03-19 10:54:00+00:00,,,Invalid quantity or status,O0012730,C01364,2026-03-18 16:54:00+00:00,8.0,0.05,PACKED
P0569,,,86391.06,,2025-04-02 04:37:00+00:00,,,Invalid quantity or status,O0012734,C02467,2025-04-01 17:37:00+00:00,6.0,0.0,PAID
P0360,,,89523.6,,2026-02-11 20:27:00+00:00,,,Invalid quantity or status,O0012743,C00618,2026-02-10 08:27:00+00:00,8.0,0.0,PAID
P0224,,,83402.6,,2026-01-09 19:44:00+00:00,,,Invalid quantity or status,O0012747,C01972,2026-01-08 07:44:00+00:00,1.0,0.0,PAID
P0185,,,68131.89,,2026-04-11 23:10:00+00:00,,,Invalid quantity or status,O0012749,C02261,2026-04-11 12:10:00+00:00,4.0,0.0,PAID
P0059,,,61238.3,,2025-04-10 13:29:00+00:00,,,Invalid quantity or status,O0012750,C02691,2025-04-07 17:29:00+00:00,1.0,0.05,PAID
P0264,,,73843.84,,2025-10-20 19:32:00+00:00,,,Invalid quantity or status,O0012752,C02599,2025-10-19 00:32:00+00:00,3.0,0.0,PACKED
P0550,,,7942.45,,2025-04-11 19:19:00+00:00,,,Invalid quantity or status,O0012756,C01555,2025-04-10 10:19:00+00:00,4.0,0.1,PAID
P0239,,,67525.62,,2025-02-15 17:36:00+00:00,,,Invalid quantity or status,O0012759,C02889,2025-02-15 06:36:00+00:00,1.0,0.0,PACKED
P0471,,,17544.5,,2026-02-13 12:26:00+00:00,,,Invalid quantity or status,O0012760,C02228,2026-02-11 18:26:00+00:00,4.0,0.0,PACKED
P0477,,,22508.68,,2025-01-11 07:00:00+00:00,,,Invalid quantity or status,O0012764,C02446,2025-01-08 18:00:00+00:00,5.0,0.0,PACKED
P0189,,,64797.84,,2025-06-24 00:45:00+00:00,,,Invalid quantity or status,O0012767,C02198,2025-06-22 22:45:00+00:00,3.0,0.0,PACKED
P0278,,,70675.37,,2025-08-27 21:25:00+00:00,,,Invalid quantity or status,O0012769,C00757,2025-08-26 01:25:00+00:00,2.0,0.0,PAID
P0509,,,50305.42,,2026-01-13 22:41:00+00:00,,,Invalid quantity or status,O0012777,C00814,2026-01-13 10:41:00+00:00,2.0,0.05,PAID
P0312,,,49308.75,,2025-05-17 06:01:00+00:00,,,Invalid quantity or status,O0012780,C00899,2025-05-16 07:01:00+00:00,8.0,0.0,PACKED
P0470,,,49307.11,,2025-04-18 11:29:00+00:00,,,Invalid quantity or status,O0012789,C00888,2025-04-15 13:29:00+00:00,7.0,0.0,PACKED
P0218,,,46687.34,,2025-10-22 10:23:00+00:00,,,Invalid quantity or status,O0012791,C01322,2025-10-19 22:23:00+00:00,3.0,0.0,PACKED
P0497,,,22584.98,,2026-07-11 14:01:00+00:00,,,Invalid quantity or status,O0012798,C01995,2026-07-09 10:01:00+00:00,8.0,0.15,PACKED
P0555,,,45218.61,,2026-07-16 01:23:00+00:00,,,Invalid quantity or status,O0012799,C01279,2026-07-15 22:23:00+00:00,5.0,0.0,PACKED
P0339,,,66565.59,,2025-01-27 14:09:00+00:00,,,Invalid quantity or status,O0012805,C01802,2025-01-26 02:09:00+00:00,5.0,0.1,PACKED
P0573,,,77140.47,,2025-01-15 09:05:00+00:00,,,Invalid quantity or status,O0012807,C00328,2025-01-13 04:05:00+00:00,3.0,0.05,PAID
P0541,,,71856.99,,2025-04-20 01:22:00+00:00,,,Invalid quantity or status,O0012811,C00181,2025-04-19 12:22:00+00:00,5.0,0.0,PACKED
P0152,,,55912.67,,2026-04-07 15:52:00+00:00,,,Invalid quantity or status,O0012812,C00188,2026-04-07 12:52:00+00:00,7.0,0.15,PACKED
P0281,,,42391.82,,2025-02-17 02:15:00+00:00,,,Invalid quantity or status,O0012813,C01192,2025-02-14 21:15:00+00:00,1.0,0.05,PAID
P0288,,,58232.16,,2025-07-02 22:08:00+00:00,,,Invalid quantity or status,O0012814,C00731,2025-06-30 16:08:00+00:00,7.0,0.0,PACKED
P0577,,,72530.89,,2025-08-15 09:08:00+00:00,,,Invalid quantity or status,O0012819,C01089,2025-08-13 22:08:00+00:00,6.0,0.1,PACKED
P0091,,,77292.24,,2025-11-16 04:49:00+00:00,,,Invalid quantity or status,O0012822,C00816,2025-11-15 13:49:00+00:00,7.0,0.1,PACKED
P0319,,,89212.6,,2026-05-11 08:09:00+00:00,,,Invalid quantity or status,O0012824,C02957,2026-05-10 20:09:00+00:00,2.0,0.05,PAID
P0031,,,5365.12,,2025-11-18 20:23:00+00:00,,,Invalid quantity or status,O0012826,C00440,2025-11-16 17:23:00+00:00,7.0,0.0,PAID
P0317,,,57146.44,,2025-08-06 11:27:00+00:00,,,Invalid quantity or status,O0012827,C01863,2025-08-05 15:27:00+00:00,3.0,0.05,PACKED
P0244,,,70889.4,,2026-01-02 14:09:00+00:00,,,Invalid quantity or status,O0012830,C00619,2025-12-31 22:09:00+00:00,6.0,0.0,PACKED
P0444,,,81498.76,,2026-05-16 10:41:00+00:00,,,Invalid quantity or status,O0012834,C02187,2026-05-14 14:41:00+00:00,5.0,0.05,PAID
P0113,,,71216.87,,2025-09-16 22:26:00+00:00,,,Invalid quantity or status,O0012836,C00639,2025-09-16 02:26:00+00:00,1.0,0.0,PACKED
P0516,,,81141.87,,2025-06-01 19:41:00+00:00,,,Invalid quantity or status,O0012841,C01705,2025-05-30 11:41:00+00:00,1.0,0.15,PACKED
P0078,,,300.63,,2025-01-16 12:22:00+00:00,,,Invalid quantity or status,O0012842,C02466,2025-01-13 19:22:00+00:00,4.0,0.1,PAID
P0004,,,23373.7,,2025-04-28 21:01:00+00:00,,,Invalid quantity or status,O0012843,C01842,2025-04-28 17:01:00+00:00,5.0,0.0,PACKED
P0419,,,50938.31,,2026-05-02 18:08:00+00:00,,,Invalid quantity or status,O0012850,C02119,2026-05-02 05:08:00+00:00,5.0,0.05,PACKED
P0158,,,23057.76,,2025-11-27 21:09:00+00:00,,,Invalid quantity or status,O0012851,C02441,2025-11-27 09:09:00+00:00,6.0,0.0,PAID
P0383,,,79854.28,,2025-10-31 11:29:00+00:00,,,Invalid quantity or status,O0012853,C02833,2025-10-29 17:29:00+00:00,3.0,0.0,PAID
P0090,,,31265.73,,2026-09-06 14:55:00+00:00,,,Invalid quantity or status,O0012854,C00074,2026-09-04 13:55:00+00:00,4.0,0.15,PAID
P0102,,,50143.28,,2025-10-23 02:21:00+00:00,,,Invalid quantity or status,O0012858,C00625,2025-10-22 03:21:00+00:00,5.0,0.15,PAID
P0197,,,21025.92,,2026-07-06 09:48:00+00:00,,,Invalid quantity or status,O0012859,C00519,2026-07-03 21:48:00+00:00,5.0,0.1,PAID
P0088,,,55185.22,,2026-01-25 05:49:00+00:00,,,Invalid quantity or status,O0012862,C02395,2026-01-25 01:49:00+00:00,7.0,0.0,PAID
P0400,,,48415.01,,2025-11-02 05:08:00+00:00,,,Invalid quantity or status,O0012871,C00230,2025-10-30 19:08:00+00:00,7.0,0.15,PACKED
P0416,,,10026.18,,2025-09-30 20:48:00+00:00,,,Invalid quantity or status,O0012872,C00439,2025-09-30 08:48:00+00:00,4.0,0.0,PACKED
P0596,,,51767.48,,2026-01-16 11:42:00+00:00,,,Invalid quantity or status,O0012878,C00135,2026-01-15 01:42:00+00:00,3.0,0.0,PAID
P0458,,,16343.63,,2026-03-30 14:13:00+00:00,,,Invalid quantity or status,O0012890,C01531,2026-03-28 02:13:00+00:00,1.0,0.0,PAID
P0108,,,71865.45,,2025-07-11 23:44:00+00:00,,,Invalid quantity or status,O0012891,C02100,2025-07-09 02:44:00+00:00,1.0,0.15,PAID
P0246,,,28416.14,,2025-07-15 17:53:00+00:00,,,Invalid quantity or status,O0012893,C00763,2025-07-14 10:53:00+00:00,7.0,0.0,PAID
P0184,,,70782.8,,2026-04-13 20:59:00+00:00,,,Invalid quantity or status,O0012894,C00831,2026-04-11 05:59:00+00:00,6.0,0.15,PACKED
P0401,,,83937.88,,2025-08-30 02:28:00+00:00,,,Invalid quantity or status,O0012896,C01750,2025-08-29 02:28:00+00:00,5.0,0.0,PACKED
P0235,,,13903.28,,2025-06-23 01:50:00+00:00,,,Invalid quantity or status,O0012897,C02481,2025-06-20 05:50:00+00:00,4.0,0.0,PACKED
P0510,,,46042.76,,2025-08-03 05:11:00+00:00,,,Invalid quantity or status,O0012905,C01911,2025-08-02 13:11:00+00:00,5.0,0.1,PAID
P0402,,,11134.18,,2026-04-01 08:15:00+00:00,,,Invalid quantity or status,O0012907,C00859,2026-03-31 18:15:00+00:00,4.0,0.0,PACKED
P0454,,,68631.05,,2025-06-27 07:00:00+00:00,,,Invalid quantity or status,O0012910,C00992,2025-06-26 17:00:00+00:00,1.0,0.0,PACKED
P0502,,,46377.67,,2026-08-09 11:20:00+00:00,,,Invalid quantity or status,O0012912,C01604,2026-08-08 19:20:00+00:00,3.0,0.15,PACKED
P0583,,,52334.83,,2025-03-07 13:31:00+00:00,,,Invalid quantity or status,O0012914,C00699,2025-03-05 02:31:00+00:00,5.0,0.0,PACKED
P0329,,,38003.83,,2025-03-06 14:47:00+00:00,,,Invalid quantity or status,O0012915,C02617,2025-03-05 19:47:00+00:00,5.0,0.0,PACKED
P0588,,,73940.35,,2026-09-06 05:24:00+00:00,,,Invalid quantity or status,O0012920,C01711,2026-09-05 10:24:00+00:00,6.0,0.0,PACKED
P0503,,,75773.98,,2025-05-27 13:44:00+00:00,,,Invalid quantity or status,O0012921,C00552,2025-05-26 22:44:00+00:00,3.0,0.0,PAID
P0443,,,82138.91,,2026-03-14 03:15:00+00:00,,,Invalid quantity or status,O0012922,C02594,2026-03-11 07:15:00+00:00,7.0,0.1,PACKED
P0204,,,71742.39,,2025-08-11 18:31:00+00:00,,,Invalid quantity or status,O0012926,C02263,2025-08-11 15:31:00+00:00,7.0,0.0,PACKED
P0462,,,29050.22,,2025-10-14 20:39:00+00:00,,,Invalid quantity or status,O0012929,C01588,2025-10-12 10:39:00+00:00,1.0,0.0,PACKED
P0247,,,89261.34,,2025-07-07 15:04:00+00:00,,,Invalid quantity or status,O0012930,C01479,2025-07-06 13:04:00+00:00,1.0,0.05,PACKED
P0006,,,64359.42,,2025-11-10 18:04:00+00:00,,,Invalid quantity or status,O0012932,C02490,2025-11-10 06:04:00+00:00,6.0,0.0,PACKED
P0310,,,35928.91,,2025-01-11 16:25:00+00:00,,,Invalid quantity or status,O0012933,C00795,2025-01-10 06:25:00+00:00,2.0,0.15,PAID
P0367,,,16904.57,,2026-01-08 10:11:00+00:00,,,Invalid quantity or status,O0012937,C02667,2026-01-05 21:11:00+00:00,6.0,0.0,PAID
P0206,,,38120.18,,2026-05-25 19:32:00+00:00,,,Invalid quantity or status,O0012941,C02655,2026-05-23 10:32:00+00:00,2.0,0.05,PACKED
P0249,,,8739.01,,2025-12-11 12:06:00+00:00,,,Invalid quantity or status,O0012942,C02828,2025-12-08 19:06:00+00:00,5.0,0.0,PAID
P0405,,,86383.49,,2026-01-18 10:33:00+00:00,,,Invalid quantity or status,O0012943,C01664,2026-01-17 19:33:00+00:00,2.0,0.1,PACKED
P0509,,,50305.42,,2025-07-10 20:45:00+00:00,,,Invalid quantity or status,O0012945,C02895,2025-07-10 09:45:00+00:00,3.0,0.1,PACKED
P0439,,,19389.39,,2025-07-30 22:35:00+00:00,,,Invalid quantity or status,O0012946,C01560,2025-07-29 17:35:00+00:00,4.0,0.0,PAID
P0568,,,66254.14,,2026-08-06 06:38:00+00:00,,,Invalid quantity or status,O0012951,C00381,2026-08-04 00:38:00+00:00,8.0,0.0,PAID
P0483,,,24525.38,,2026-06-16 09:50:00+00:00,,,Invalid quantity or status,O0012955,C00615,2026-06-13 23:50:00+00:00,4.0,0.0,PAID
P0264,,,73843.84,,2025-01-18 23:09:00+00:00,,,Invalid quantity or status,O0012956,C02568,2025-01-16 23:09:00+00:00,2.0,0.1,PAID
P0161,,,24664.23,,2026-01-11 18:53:00+00:00,,,Invalid quantity or status,O0012958,C02128,2026-01-11 10:53:00+00:00,5.0,0.0,PAID
P0042,,,65962.25,,2025-02-15 05:38:00+00:00,,,Invalid quantity or status,O0012959,C02359,2025-02-14 13:38:00+00:00,8.0,0.0,PACKED
P0199,,,43002.58,,2025-03-28 23:38:00+00:00,,,Invalid quantity or status,O0012965,C01431,2025-03-28 13:38:00+00:00,7.0,0.0,PAID
P0063,,,47832.89,,2026-04-09 06:43:00+00:00,,,Invalid quantity or status,O0012967,C01021,2026-04-09 03:43:00+00:00,4.0,0.0,PAID
P0468,,,16204.33,,2026-01-02 17:56:00+00:00,,,Invalid quantity or status,O0012975,C01172,2026-01-01 20:56:00+00:00,5.0,0.0,PAID
P0497,,,22584.98,,2026-08-25 05:43:00+00:00,,,Invalid quantity or status,O0012981,C00006,2026-08-24 08:43:00+00:00,1.0,0.0,PACKED
P0149,,,36553.76,,2026-01-22 14:40:00+00:00,,,Invalid quantity or status,O0012985,C01192,2026-01-19 15:40:00+00:00,5.0,0.0,PAID
P0217,,,8132.52,,2025-08-27 19:51:00+00:00,,,Invalid quantity or status,O0012986,C02228,2025-08-27 08:51:00+00:00,6.0,0.05,PAID
P0471,,,17544.5,,2026-02-11 20:34:00+00:00,,,Invalid quantity or status,O0012993,C02927,2026-02-11 10:34:00+00:00,2.0,0.1,PACKED
P0330,,,71325.1,,2026-07-16 20:57:00+00:00,,,Invalid quantity or status,O0012994,C02917,2026-07-15 19:57:00+00:00,5.0,0.0,PACKED
P0128,,,86186.13,,2025-05-03 02:17:00+00:00,,,Invalid quantity or status,O0012995,C02819,2025-04-30 18:17:00+00:00,2.0,0.15,PAID
P0215,,,66910.12,,2025-09-02 05:34:00+00:00,,,Invalid quantity or status,O0012997,C02327,2025-08-31 00:34:00+00:00,5.0,0.0,PACKED
P0191,,,51738.56,,2026-05-09 23:45:00+00:00,,,Invalid quantity or status,O0012998,C01898,2026-05-07 10:45:00+00:00,1.0,0.0,PAID
P0560,,,64116.71,,2025-03-31 00:03:00+00:00,,,Invalid quantity or status,O0013000,C00744,2025-03-28 06:03:00+00:00,7.0,0.0,PAID
P0491,,,65212.83,,2025-10-05 13:06:00+00:00,,,Invalid quantity or status,O0013003,C02687,2025-10-04 08:06:00+00:00,2.0,0.1,PACKED
P0002,,,8920.46,,2026-05-12 00:04:00+00:00,,,Invalid quantity or status,O0013004,C01334,2026-05-11 20:04:00+00:00,4.0,0.05,PACKED
P0173,,,86089.35,,2025-03-01 02:34:00+00:00,,,Invalid quantity or status,O0013007,C00503,2025-02-26 08:34:00+00:00,1.0,0.0,PACKED
P0073,,,68643.55,,2026-03-04 04:03:00+00:00,,,Invalid quantity or status,O0013008,C02487,2026-03-02 19:03:00+00:00,3.0,0.05,PACKED
P0557,,,59971.17,,2025-12-09 00:11:00+00:00,,,Invalid quantity or status,O0013011,C01810,2025-12-07 22:11:00+00:00,2.0,0.0,PACKED
P0407,,,68471.58,,2026-09-13 06:04:00+00:00,,,Invalid quantity or status,O0013013,C00981,2026-09-10 19:04:00+00:00,2.0,0.15,PAID
P0202,,,24977.16,,2026-08-13 08:23:00+00:00,,,Invalid quantity or status,O0013015,C00300,2026-08-12 09:23:00+00:00,4.0,0.05,PAID
P0233,,,85736.43,,2026-01-16 03:53:00+00:00,,,Invalid quantity or status,O0013018,C01805,2026-01-13 10:53:00+00:00,8.0,0.15,PACKED
P0019,,,86867.06,,2026-01-22 11:05:00+00:00,,,Invalid quantity or status,O0013019,C00521,2026-01-21 17:05:00+00:00,1.0,0.0,PAID
P0529,,,25907.16,,2025-03-25 04:46:00+00:00,,,Invalid quantity or status,O0013020,C02007,2025-03-23 08:46:00+00:00,6.0,0.15,PACKED
P0374,,,20830.38,,2025-08-13 21:00:00+00:00,,,Invalid quantity or status,O0013021,C01237,2025-08-13 19:00:00+00:00,2.0,0.1,PACKED
P0286,,,24801.38,,2025-09-26 06:24:00+00:00,,,Invalid quantity or status,O0013030,C01759,2025-09-24 20:24:00+00:00,7.0,0.0,PAID
P0577,,,72530.89,,2025-03-15 06:29:00+00:00,,,Invalid quantity or status,O0013031,C00559,2025-03-13 19:29:00+00:00,4.0,0.05,PACKED
P0138,,,4494.27,,2026-08-28 10:42:00+00:00,,,Invalid quantity or status,O0013038,C01231,2026-08-26 15:42:00+00:00,3.0,0.15,PAID
P0295,,,58450.82,,2026-09-14 20:15:00+00:00,,,Invalid quantity or status,O0013040,C01922,2026-09-12 02:15:00+00:00,7.0,0.15,PACKED
P0600,,,41269.99,,2025-04-15 06:22:00+00:00,,,Invalid quantity or status,O0013042,C01941,2025-04-14 09:22:00+00:00,5.0,0.0,PAID
P0428,,,83212.52,,2025-12-19 13:54:00+00:00,,,Invalid quantity or status,O0013044,C00161,2025-12-17 21:54:00+00:00,3.0,0.0,PAID
P0042,,,65962.25,,2025-12-26 07:36:00+00:00,,,Invalid quantity or status,O0013045,C00090,2025-12-23 20:36:00+00:00,7.0,0.1,PAID
P0347,,,79622.52,,2026-09-12 00:20:00+00:00,,,Invalid quantity or status,O0013046,C02935,2026-09-11 01:20:00+00:00,1.0,0.1,PAID
P0450,,,3551.05,,2026-02-20 12:35:00+00:00,,,Invalid quantity or status,O0013054,C02151,2026-02-18 06:35:00+00:00,6.0,0.15,PACKED
P0186,,,19707.94,,2026-07-05 20:14:00+00:00,,,Invalid quantity or status,O0013056,C00804,2026-07-05 06:14:00+00:00,1.0,0.0,PAID
P0186,,,19707.94,,2025-11-07 02:51:00+00:00,,,Invalid quantity or status,O0013059,C01836,2025-11-06 08:51:00+00:00,3.0,0.15,PACKED
P0542,,,71516.82,,2026-08-28 09:10:00+00:00,,,Invalid quantity or status,O0013060,C01240,2026-08-27 23:10:00+00:00,3.0,0.0,PAID
P0424,,,44079.52,,2026-07-08 00:14:00+00:00,,,Invalid quantity or status,O0013064,C02318,2026-07-06 07:14:00+00:00,8.0,0.0,PAID
P0170,,,49207.68,,2026-05-04 05:30:00+00:00,,,Invalid quantity or status,O0013068,C02155,2026-05-01 18:30:00+00:00,5.0,0.1,PAID
P0147,,,38556.27,,2026-06-25 10:14:00+00:00,,,Invalid quantity or status,O0013070,C02358,2026-06-23 14:14:00+00:00,2.0,0.0,PAID
P0459,,,40470.45,,2025-04-01 06:54:00+00:00,,,Invalid quantity or status,O0013071,C02582,2025-03-29 22:54:00+00:00,8.0,0.0,PACKED
P0477,,,22508.68,,2026-06-04 14:49:00+00:00,,,Invalid quantity or status,O0013072,C01478,2026-06-02 04:49:00+00:00,1.0,0.0,PAID
P0217,,,8132.52,,2025-10-25 10:37:00+00:00,,,Invalid quantity or status,O0013074,C01006,2025-10-23 23:37:00+00:00,4.0,0.0,PACKED
P0492,,,24199.17,,2025-02-11 06:26:00+00:00,,,Invalid quantity or status,O0013076,C02332,2025-02-08 18:26:00+00:00,2.0,0.0,PACKED
P0060,,,24440.71,,2025-08-18 22:01:00+00:00,,,Invalid quantity or status,O0013080,C02741,2025-08-18 13:01:00+00:00,6.0,0.1,PACKED
P0049,,,30639.95,,2025-07-15 22:58:00+00:00,,,Invalid quantity or status,O0013086,C00304,2025-07-14 12:58:00+00:00,3.0,0.0,PAID
P0352,,,17257.63,,2026-04-23 09:56:00+00:00,,,Invalid quantity or status,O0013087,C00405,2026-04-22 21:56:00+00:00,4.0,0.0,PACKED
P0431,,,56797.47,,2025-05-02 18:01:00+00:00,,,Invalid quantity or status,O0013092,C01318,2025-04-30 17:01:00+00:00,1.0,0.0,PACKED
P0374,,,20830.38,,2025-05-17 22:45:00+00:00,,,Invalid quantity or status,O0013096,C00016,2025-05-17 22:45:00+00:00,6.0,0.15,PAID
P0121,,,72296.49,,2026-07-26 00:47:00+00:00,,,Invalid quantity or status,O0013100,C01612,2026-07-24 04:47:00+00:00,4.0,0.0,PACKED
P0438,,,87880.27,,2025-01-21 03:57:00+00:00,,,Invalid quantity or status,O0013102,C00754,2025-01-20 22:57:00+00:00,3.0,0.0,PACKED
P0491,,,65212.83,,2026-03-06 22:44:00+00:00,,,Invalid quantity or status,O0013103,C01700,2026-03-06 02:44:00+00:00,7.0,0.15,PAID
P0131,,,55521.08,,2026-03-01 08:55:00+00:00,,,Invalid quantity or status,O0013112,C02074,2026-02-28 21:55:00+00:00,4.0,0.1,PACKED
P0400,,,48415.01,,2026-07-01 14:44:00+00:00,,,Invalid quantity or status,O0013115,C00797,2026-06-29 05:44:00+00:00,5.0,0.05,PAID
P0020,,,38796.92,,2025-01-21 18:16:00+00:00,,,Invalid quantity or status,O0013118,C01694,2025-01-19 20:16:00+00:00,8.0,0.05,PAID
P0013,,,4808.32,,2026-03-27 23:27:00+00:00,,,Invalid quantity or status,O0013119,C02784,2026-03-27 15:27:00+00:00,3.0,0.0,PACKED
P0560,,,64116.71,,2025-03-05 00:12:00+00:00,,,Invalid quantity or status,O0013121,C02689,2025-03-02 22:12:00+00:00,1.0,0.0,PACKED
P0001,,,86351.39,,2026-08-05 08:39:00+00:00,,,Invalid quantity or status,O0013124,C01264,2026-08-04 22:39:00+00:00,6.0,0.0,PAID
P0075,,,29500.22,,2025-03-11 10:08:00+00:00,,,Invalid quantity or status,O0013125,C02632,2025-03-09 07:08:00+00:00,1.0,0.0,PACKED
P0100,,,45342.56,,2026-05-08 00:49:00+00:00,,,Invalid quantity or status,O0013128,C01161,2026-05-06 20:49:00+00:00,7.0,0.0,PACKED
P0306,,,20504.76,,2026-08-17 22:08:00+00:00,,,Invalid quantity or status,O0013130,C00598,2026-08-17 18:08:00+00:00,7.0,0.15,PAID
P0224,,,83402.6,,2025-06-25 19:52:00+00:00,,,Invalid quantity or status,O0013134,C00924,2025-06-23 09:52:00+00:00,4.0,0.0,PACKED
P0324,,,3424.16,,2025-08-28 01:24:00+00:00,,,Invalid quantity or status,O0013136,C00809,2025-08-26 23:24:00+00:00,5.0,0.0,PAID
P0504,,,34959.35,,2026-09-12 22:25:00+00:00,,,Invalid quantity or status,O0013138,C02390,2026-09-12 11:25:00+00:00,1.0,0.15,PAID
P0423,,,7693.08,,2026-05-21 15:14:00+00:00,,,Invalid quantity or status,O0013140,C02286,2026-05-19 17:14:00+00:00,2.0,0.0,PACKED
P0288,,,58232.16,,2025-10-06 12:39:00+00:00,,,Invalid quantity or status,O0013143,C00208,2025-10-03 13:39:00+00:00,2.0,0.0,PACKED
P0271,,,65786.22,,2025-01-17 03:01:00+00:00,,,Invalid quantity or status,O0013144,C01733,2025-01-16 00:01:00+00:00,7.0,0.0,PAID
P0154,,,77548.97,,2026-09-03 15:06:00+00:00,,,Invalid quantity or status,O0013150,C01530,2026-09-02 23:06:00+00:00,8.0,0.0,PACKED
P0127,,,5978.39,,2026-07-23 06:34:00+00:00,,,Invalid quantity or status,O0013153,C02976,2026-07-22 20:34:00+00:00,4.0,0.15,PAID
P0153,,,85173.41,,2026-03-30 10:26:00+00:00,,,Invalid quantity or status,O0013156,C02601,2026-03-30 05:26:00+00:00,4.0,0.0,PAID
P0538,,,22596.59,,2025-10-09 11:33:00+00:00,,,Invalid quantity or status,O0013158,C00903,2025-10-08 16:33:00+00:00,6.0,0.05,PACKED
P0205,,,21020.38,,2025-12-13 04:35:00+00:00,,,Invalid quantity or status,O0013162,C02412,2025-12-11 04:35:00+00:00,5.0,0.15,PAID
P0389,,,69949.12,,2025-09-26 08:52:00+00:00,,,Invalid quantity or status,O0013164,C01594,2025-09-24 12:52:00+00:00,2.0,0.15,PACKED
P0265,,,57069.88,,2026-04-30 18:38:00+00:00,,,Invalid quantity or status,O0013166,C00045,2026-04-29 04:38:00+00:00,8.0,0.0,PAID
P0316,,,89926.78,,2025-01-24 05:39:00+00:00,,,Invalid quantity or status,O0013171,C02827,2025-01-21 18:39:00+00:00,4.0,0.0,PAID
P0343,,,26854.39,,2025-06-06 22:15:00+00:00,,,Invalid quantity or status,O0013177,C02622,2025-06-04 15:15:00+00:00,2.0,0.0,PACKED
P0221,,,16930.57,,2025-09-07 00:44:00+00:00,,,Invalid quantity or status,O0013178,C00689,2025-09-06 19:44:00+00:00,8.0,0.1,PAID
P0286,,,24801.38,,2026-01-19 07:49:00+00:00,,,Invalid quantity or status,O0013179,C01579,2026-01-18 21:49:00+00:00,2.0,0.05,PAID
P0440,,,47427.73,,2025-08-15 12:47:00+00:00,,,Invalid quantity or status,O0013186,C01758,2025-08-14 04:47:00+00:00,2.0,0.0,PAID
P0058,,,27922.39,,2025-02-17 11:40:00+00:00,,,Invalid quantity or status,O0013192,C02856,2025-02-16 01:40:00+00:00,6.0,0.15,PACKED
P0195,,,73001.33,,2026-01-10 09:11:00+00:00,,,Invalid quantity or status,O0013194,C02913,2026-01-09 14:11:00+00:00,6.0,0.05,PACKED
P0115,,,27182.01,,2025-02-22 02:49:00+00:00,,,Invalid quantity or status,O0013197,C01029,2025-02-21 19:49:00+00:00,2.0,0.1,PACKED
P0276,,,53858.21,,2025-12-23 12:10:00+00:00,,,Invalid quantity or status,O0013203,C00959,2025-12-21 10:10:00+00:00,3.0,0.1,PACKED
P0528,,,14904.9,,2025-01-15 19:38:00+00:00,,,Invalid quantity or status,O0013204,C00428,2025-01-14 19:38:00+00:00,1.0,0.0,PAID
P0470,,,49307.11,,2025-11-02 22:25:00+00:00,,,Invalid quantity or status,O0013205,C00483,2025-10-31 19:25:00+00:00,5.0,0.1,PACKED
P0499,,,26623.46,,2025-11-10 18:50:00+00:00,,,Invalid quantity or status,O0013206,C01001,2025-11-09 16:50:00+00:00,1.0,0.05,PACKED
P0133,,,15995.57,,2025-09-19 14:06:00+00:00,,,Invalid quantity or status,O0013210,C02601,2025-09-17 08:06:00+00:00,6.0,0.1,PAID
P0075,,,29500.22,,2025-02-22 12:29:00+00:00,,,Invalid quantity or status,O0013211,C00014,2025-02-20 06:29:00+00:00,4.0,0.05,PACKED
P0413,,,72388.98,,2025-03-31 13:51:00+00:00,,,Invalid quantity or status,O0013213,C02622,2025-03-28 17:51:00+00:00,6.0,0.15,PACKED
P0183,,,13031.76,,2026-07-19 15:22:00+00:00,,,Invalid quantity or status,O0013214,C01512,2026-07-19 01:22:00+00:00,6.0,0.0,PAID
P0005,,,11408.94,,2025-12-29 21:56:00+00:00,,,Invalid quantity or status,O0013217,C02904,2025-12-28 10:56:00+00:00,4.0,0.1,PAID
P0273,,,50778.28,,2026-02-08 00:32:00+00:00,,,Invalid quantity or status,O0013219,C01156,2026-02-06 06:32:00+00:00,5.0,0.05,PACKED
P0071,,,44232.36,,2025-01-28 21:55:00+00:00,,,Invalid quantity or status,O0013220,C02050,2025-01-28 12:55:00+00:00,6.0,0.15,PAID
P0006,,,64359.42,,2026-08-24 02:14:00+00:00,,,Invalid quantity or status,O0013221,C02784,2026-08-23 11:14:00+00:00,3.0,0.0,PACKED
P0116,,,20443.28,,2026-02-22 08:25:00+00:00,,,Invalid quantity or status,O0013222,C02601,2026-02-21 03:25:00+00:00,5.0,0.0,PACKED
P0179,,,49133.18,,2025-08-30 12:32:00+00:00,,,Invalid quantity or status,O0013229,C01825,2025-08-28 09:32:00+00:00,1.0,0.05,PACKED
P0415,,,86401.2,,2025-07-27 17:05:00+00:00,,,Invalid quantity or status,O0013232,C02150,2025-07-27 02:05:00+00:00,7.0,0.0,PAID
P0518,,,6997.51,,2025-06-21 19:33:00+00:00,,,Invalid quantity or status,O0013236,C00802,2025-06-19 09:33:00+00:00,6.0,0.0,PAID
